country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","20-06-2026 19:00:00",17.349694,78.451437,NH3,2,3,2
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","20-06-2026 19:00:00",17.349694,78.451437,OZONE,22,25,23
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","20-06-2026 19:00:00",23.8175497,91.2726974,PM10,NA,NA,NA
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","20-06-2026 19:00:00",23.8175497,91.2726974,NO2,16,21,18
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","20-06-2026 19:00:00",27.19865833,78.00598056,CO,19,45,38
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","20-06-2026 19:00:00",27.19412,77.96237,PM2.5,54,110,79
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","20-06-2026 19:00:00",27.19862,77.92066,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","20-06-2026 19:00:00",13.1036,80.2909,CO,47,58,53
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","20-06-2026 19:00:00",13.0052189,80.2398125,PM2.5,57,57,57
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","20-06-2026 19:00:00",11.0328,77.0349,SO2,2,4,3
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-06-2026 19:00:00",10.942451,76.978996,PM2.5,33,57,43
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-06-2026 19:00:00",10.942451,76.978996,NH3,1,1,1
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","20-06-2026 19:00:00",11.7637683,79.7499835,OZONE,1,2,2
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","20-06-2026 19:00:00",9.865935,78.022669,SO2,52,59,57
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","20-06-2026 19:00:00",17.470431,78.566959,CO,26,28,26
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","20-06-2026 19:00:00",28.38910936,79.42963708,SO2,6,7,6
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","20-06-2026 19:00:00",28.406963,77.849831,PM2.5,55,98,69
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","20-06-2026 19:00:00",28.406963,77.849831,NO2,8,63,33
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","20-06-2026 19:00:00",27.168897,78.376960,PM2.5,28,65,45
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","20-06-2026 19:00:00",27.1594,78.3953,NH3,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.646233,77.358075,NO2,3,16,9
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.646233,77.358075,CO,20,38,25
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.646233,77.358075,OZONE,22,55,44
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.757294,77.278792,PM2.5,43,272,104
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","20-06-2026 19:00:00",17.518400,78.278777,OZONE,16,69,62
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-06-2026 19:00:00",17.5316895,78.218939,PM10,45,103,71
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-06-2026 19:00:00",17.393559,78.339194,SO2,7,12,9
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","20-06-2026 19:00:00",17.429398,78.569354,NH3,5,7,6
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","20-06-2026 19:00:00",17.37206,78.50864,SO2,7,14,9
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-06-2026 19:00:00",17.528544,78.286195,NH3,3,5,3
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","20-06-2026 19:00:00",17.4559458,78.4332152,CO,28,44,35
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","20-06-2026 19:00:00",23.6181830,87.1057180,CO,16,32,20
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-06-2026 19:00:00",23.616515,87.119133,PM10,17,39,28
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","20-06-2026 19:00:00",23.567923,87.306843,PM2.5,6,69,33
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","20-06-2026 19:00:00",23.567923,87.306843,PM10,27,90,56
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","20-06-2026 19:00:00",22.06047,88.109737,PM10,27,69,43
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-06-2026 19:00:00",22.629801,88.352017,PM10,50,80,64
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-06-2026 19:00:00",22.629801,88.352017,NO2,29,71,43
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","20-06-2026 19:00:00",22.554954,88.292568,PM2.5,23,47,34
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-06-2026 19:00:00",22.6025571,88.3105664,PM10,8,62,38
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-06-2026 19:00:00",22.6025571,88.3105664,NH3,1,3,2
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","20-06-2026 19:00:00",22.611968,88.347422,NO2,6,38,16
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","20-06-2026 19:00:00",22.611968,88.347422,OZONE,11,20,18
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","20-06-2026 19:00:00",22.5687319,88.2797276,NH3,3,11,7
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","20-06-2026 19:00:00",22.5687319,88.2797276,SO2,7,17,9
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","20-06-2026 19:00:00",22.5367507,88.3638022,PM2.5,28,64,40
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","20-06-2026 19:00:00",22.5367507,88.3638022,NH3,8,9,9
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","20-06-2026 19:00:00",22.5367507,88.3638022,OZONE,9,31,26
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","20-06-2026 19:00:00",22.556640,88.342674,SO2,NA,NA,NA
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","20-06-2026 19:00:00",22.556640,88.342674,CO,NA,NA,NA
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","20-06-2026 19:00:00",22.627847,88.380669,SO2,6,10,8
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","20-06-2026 19:00:00",26.6879226,88.4152495,PM2.5,NA,NA,NA
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","20-06-2026 19:00:00",26.6879226,88.4152495,NH3,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","20-06-2026 19:00:00",24.75746,84.366208,PM2.5,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","20-06-2026 19:00:00",24.75746,84.366208,NO2,7,8,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","20-06-2026 19:00:00",24.75746,84.366208,SO2,1,13,7
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","20-06-2026 19:00:00",26.80365,84.51954,PM10,9,63,40
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","20-06-2026 19:00:00",26.80365,84.51954,SO2,16,20,18
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","20-06-2026 19:00:00",26.80365,84.51954,OZONE,20,23,22
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","20-06-2026 19:00:00",25.251013,86.989001,NO2,10,14,12
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","20-06-2026 19:00:00",25.251013,86.989001,SO2,15,47,30
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","20-06-2026 19:00:00",25.265194,87.012947,PM10,39,355,122
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","20-06-2026 19:00:00",25.265194,87.012947,CO,24,84,49
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","20-06-2026 19:00:00",25.567520,83.966379,PM2.5,27,63,46
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","20-06-2026 19:00:00",25.567520,83.966379,PM10,20,61,41
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","20-06-2026 19:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","20-06-2026 19:00:00",25.567520,83.966379,SO2,29,33,31
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","20-06-2026 19:00:00",25.567520,83.966379,CO,20,30,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","20-06-2026 19:00:00",25.7808257,84.7446768,PM10,109,109,109
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","20-06-2026 19:00:00",25.7808257,84.7446768,SO2,20,21,21
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","20-06-2026 19:00:00",24.7955,84.9994,NO2,NA,NA,NA
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","20-06-2026 19:00:00",22.08815,82.13737,SO2,5,17,13
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","20-06-2026 19:00:00",22.08815,82.13737,CO,16,56,27
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","20-06-2026 19:00:00",22.118125,83.140608,PM2.5,17,30,24
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","20-06-2026 19:00:00",22.118125,83.140608,NO2,6,27,15
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","20-06-2026 19:00:00",22.118125,83.140608,CO,16,37,22
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-06-2026 19:00:00",22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-06-2026 19:00:00",22.368195,82.746431,OZONE,8,15,12
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","20-06-2026 19:00:00",22.348441,82.549611,NH3,1,1,1
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","20-06-2026 19:00:00",22.348441,82.549611,OZONE,2,12,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","20-06-2026 19:00:00",22.126650,83.483212,CO,17,76,24
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","20-06-2026 19:00:00",21.258815,81.578979,NO2,4,10,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","20-06-2026 19:00:00",21.258815,81.578979,OZONE,6,35,27
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-06-2026 19:00:00",21.219665,81.630094,CO,13,57,24
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","20-06-2026 19:00:00",21.237755,81.705301,SO2,3,9,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","20-06-2026 19:00:00",21.371751,81.664929,NO2,6,49,26
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","20-06-2026 19:00:00",21.371751,81.664929,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","20-06-2026 19:00:00",21.371751,81.664929,OZONE,3,18,6
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","20-06-2026 19:00:00",25.03280,85.41948,CO,32,46,41
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","20-06-2026 19:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","20-06-2026 19:00:00",25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","20-06-2026 19:00:00",25.859655,85.77944,CO,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","20-06-2026 19:00:00",26.2271665,84.3570427,PM10,14,144,63
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","20-06-2026 19:00:00",26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","20-06-2026 19:00:00",30.735567,76.775714,PM2.5,18,55,35
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","20-06-2026 19:00:00",30.719859,76.738637,NO2,6,32,16
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","20-06-2026 19:00:00",21.185571,81.343175,PM2.5,1,31,14
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","20-06-2026 19:00:00",21.185571,81.343175,PM10,18,34,24
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","20-06-2026 19:00:00",21.185571,81.343175,NO2,15,16,16
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","20-06-2026 19:00:00",21.185571,81.343175,OZONE,10,16,14
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","20-06-2026 19:00:00",22.08815,82.13737,PM2.5,28,56,40
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","20-06-2026 19:00:00",24.7955,84.9994,CO,11,15,13
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","20-06-2026 19:00:00",24.7955,84.9994,OZONE,28,34,31
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","20-06-2026 19:00:00",24.792403,84.992416,CO,28,32,30
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","20-06-2026 19:00:00",24.762518,84.982348,PM2.5,25,69,40
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","20-06-2026 19:00:00",24.762518,84.982348,SO2,5,12,9
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","20-06-2026 19:00:00",25.697189,85.245900,NO2,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-06-2026 19:00:00",25.560083,87.553265,SO2,20,26,22
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","20-06-2026 19:00:00",26.0881305,87.93840336,PM2.5,60,237,104
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","20-06-2026 19:00:00",26.0881305,87.93840336,NO2,7,8,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","20-06-2026 19:00:00",27.308328,84.531742,PM2.5,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","20-06-2026 19:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","20-06-2026 19:00:00",26.63086,84.90051,SO2,2,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","20-06-2026 19:00:00",25.376776,86.471523,CO,10,24,18
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","20-06-2026 19:00:00",16.711754,81.092095,PM10,29,49,40
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","20-06-2026 19:00:00",16.316553,80.413302,OZONE,32,53,44
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","20-06-2026 19:00:00",14.465052,78.824187,NH3,5,6,5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","20-06-2026 19:00:00",14.465052,78.824187,CO,24,40,30
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","20-06-2026 19:00:00",14.465052,78.824187,OZONE,44,53,49
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","20-06-2026 19:00:00","14.438164 ","79.966814 ",PM10,56,114,87
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","20-06-2026 19:00:00","14.438164 ","79.966814 ",SO2,10,17,15
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","20-06-2026 19:00:00",16.9872867,81.7363176,PM10,8,91,47
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","20-06-2026 19:00:00",13.615387,79.409230,PM2.5,28,42,32
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","20-06-2026 19:00:00",13.615387,79.409230,NO2,36,41,38
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","20-06-2026 19:00:00",13.615387,79.409230,CO,20,34,28
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-06-2026 19:00:00",16.536107,80.594233,NO2,13,32,17
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-06-2026 19:00:00",16.536107,80.594233,NH3,3,5,3
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","20-06-2026 19:00:00",26.1403345,85.3650192,OZONE,7,67,47
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","20-06-2026 19:00:00",26.1209,85.3647,CO,12,50,44
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-06-2026 19:00:00",25.592539,85.227158,PM2.5,56,62,59
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-06-2026 19:00:00",25.592539,85.227158,PM10,97,110,103
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-06-2026 19:00:00",25.592539,85.227158,NO2,11,12,12
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-06-2026 19:00:00",25.592539,85.227158,CO,16,23,20
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","20-06-2026 19:00:00",25.610369,85.132568,PM2.5,22,83,56
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","20-06-2026 19:00:00",25.610369,85.132568,SO2,8,25,15
India,Bihar,Patna,"Muradpur, Patna - BSPCB","20-06-2026 19:00:00",25.619651,85.147382,PM2.5,73,82,76
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","20-06-2026 19:00:00",25.599486,85.113666,OZONE,26,34,29
India,Bihar,Patna,"Samanpura, Patna - BSPCB","20-06-2026 19:00:00",25.596727,85.085624,NO2,15,22,19
India,Bihar,Patna,"Samanpura, Patna - BSPCB","20-06-2026 19:00:00",25.596727,85.085624,NH3,4,5,5
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","20-06-2026 19:00:00",25.366336,87.117468,SO2,15,31,19
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.647622,77.3158090,NH3,6,9,7
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.647622,77.3158090,CO,13,54,20
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.695381,77.181665,PM2.5,33,107,63
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.695381,77.181665,PM10,104,145,126
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.695381,77.181665,NH3,6,8,7
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.695381,77.181665,OZONE,14,36,28
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","20-06-2026 19:00:00",28.4706914,77.1099364,CO,7,26,13
India,Delhi,Delhi,"Bawana, Delhi - DPCC","20-06-2026 19:00:00",28.776200,77.051074,PM10,102,165,127
India,Delhi,Delhi,"Bawana, Delhi - DPCC","20-06-2026 19:00:00",28.776200,77.051074,SO2,9,40,18
India,Delhi,Delhi,"Bawana, Delhi - DPCC","20-06-2026 19:00:00",28.776200,77.051074,OZONE,4,21,19
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","20-06-2026 19:00:00",28.7256504,77.2011573,PM10,91,158,132
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-06-2026 19:00:00",28.656756,77.227234,NH3,8,11,9
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","20-06-2026 19:00:00","28.615828 ","77.271992 ",NO2,11,78,36
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","20-06-2026 19:00:00","28.615828 ","77.271992 ",CO,7,45,26
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-06-2026 19:00:00",16.536107,80.594233,CO,28,34,31
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","20-06-2026 19:00:00",16.509717,80.612222,PM10,35,86,65
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","20-06-2026 19:00:00",16.554731,80.649110,PM10,63,73,66
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","20-06-2026 19:00:00",17.72,83.3,SO2,4,14,9
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","20-06-2026 19:00:00",17.72,83.3,CO,1,36,17
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","20-06-2026 19:00:00",27.103358,93.679645,NO2,7,7,7
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","20-06-2026 19:00:00",27.103358,93.679645,CO,8,21,9
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-06-2026 19:00:00",26.071318,91.87488,NO2,4,8,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-06-2026 19:00:00",26.071318,91.87488,SO2,6,32,29
India,Assam,Guwahati,"IITG, Guwahati - PCBA","20-06-2026 19:00:00",26.2028636,91.70046436,PM10,16,44,29
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","20-06-2026 19:00:00",26.181742,91.78063,PM10,36,73,55
India,Assam,Silchar,"Tarapur, Silchar - PCBA","20-06-2026 19:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","20-06-2026 19:00:00",26.987634,94.636574,PM2.5,13,25,18
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","20-06-2026 19:00:00",26.146529,87.454184,PM10,33,119,69
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","20-06-2026 19:00:00",25.5626095,84.663264,PM10,28,76,44
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","20-06-2026 19:00:00",25.5626095,84.663264,NH3,2,2,2
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","20-06-2026 19:00:00",25.5626095,84.663264,CO,38,62,56
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","20-06-2026 19:00:00",16.5150833,80.5181667,NH3,2,5,3
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","20-06-2026 19:00:00",16.5150833,80.5181667,CO,7,133,42
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","20-06-2026 19:00:00",14.675886,77.593027,PM10,47,137,77
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","20-06-2026 19:00:00",14.675886,77.593027,SO2,7,17,14
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","20-06-2026 19:00:00",14.675886,77.593027,OZONE,20,58,44
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","20-06-2026 19:00:00",13.204880,79.097889,CO,14,22,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","20-06-2026 19:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","20-06-2026 19:00:00",28.806223,76.141105,NH3,2,3,2
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","20-06-2026 19:00:00",28.806223,76.141105,OZONE,1,312,51
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","20-06-2026 19:00:00",28.593883,76.270653,NO2,9,25,15
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","20-06-2026 19:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","20-06-2026 19:00:00",28.206800,76.799700,SO2,7,16,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","20-06-2026 19:00:00",28.206800,76.799700,OZONE,8,59,43
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","20-06-2026 19:00:00",28.39072,77.30059,PM10,90,268,125
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","20-06-2026 19:00:00",28.39072,77.30059,CO,16,25,20
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","20-06-2026 19:00:00",28.376058,77.315741,PM10,67,134,103
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","20-06-2026 19:00:00",28.376058,77.315741,NH3,10,10,10
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","20-06-2026 19:00:00",28.376058,77.315741,CO,49,59,52
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","20-06-2026 19:00:00",28.4417,77.3217,PM10,76,136,103
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","20-06-2026 19:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","20-06-2026 19:00:00",29.503664,75.467934,SO2,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","20-06-2026 19:00:00",28.422681,77.148944,PM2.5,38,125,60
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","20-06-2026 19:00:00",28.422681,77.148944,NO2,7,16,10
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","20-06-2026 19:00:00",28.422681,77.148944,OZONE,10,89,65
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","20-06-2026 19:00:00",23.020509,72.579261,PM10,53,84,64
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","20-06-2026 19:00:00",23.020509,72.579261,NO2,6,11,8
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","20-06-2026 19:00:00",23.020509,72.579261,SO2,3,6,4
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-06-2026 19:00:00",23.016834,72.625775,NO2,13,151,26
